Participante,Texto,Sentimiento,Palabras,Dia,Mes,Anio
PREGUNTA," Cuatro aviones de mentiras contra Mexicana de Aviación. Tras el anuncio de que Mexicana de Aviación comenzaría a volar como la nueva aerolínea del Estado, comentaristas y políticos despegaron en cuatro aviones de mentiras.",0.0,34,16,08,2023
PREGUNTA,"Uno. Falso que Mexicana de Aviación no tenga un plan de negocios. El secretario de la Defensa, Luis Cresencio Sandoval, presentó el 10 de agosto el plan de negocios de la aerolínea, que incluye por cuatro mil millones de pesos la renta de 10 aviones Boeing 737, el mantenimiento de las aeronaves, la tripulación de éstas y el personal encargado del manejo de la aerolínea en tierra, así como el certificado de operador aéreo y la asesoría de la empresa Boeing sobre los elementos a implementarse.",0.0,86,16,08,2023
PREGUNTA,"Dos. La nueva aerolínea mexicana será una línea aérea civil. En redes sociales diversos comentaristas afirmaron que Mexicana de Aviación sería una aerolínea militar; sin embargo, la Sedena sólo administrará la empresa encargada de la aerolínea, pues el modelo de negocios con Boeing incluye la tripulación de las aeronaves y el personal en tierra, los cuales serán civiles. Además, Luis Cresencio Sandoval informó que, a la fecha, la aerolínea del Estado mexicano ha creado 209 empleos civiles directos y empleará a 745 personas al momento de iniciar operaciones.",0.0,88,16,08,2023
PREGUNTA,"Tres. Falso que los precios de los boletos de Mexicana de Aviación serán subsidiados. El 10 de agosto el presidente López Obrador y el titular de la Sedena, Luis Cresencio Sandoval, informaron que los costos de los boletos de Mexicana de Aviación tendrán un costo inferior entre el 18 y el 20 por ciento en comparación con las otras aerolíneas, y explicaron que el ahorro no se deberá a un subsidio al precio de los boletos, sino a toda la infraestructura que el actual gobierno ha construido en beneficio de los usuarios. Además, la nueva aerolínea no tendrá afán de lucro, sino de servicio al público.",0.0,106,16,08,2023
PREGUNTA,"Cuatro. Falso que Mexicana de Aviación no ofrecerá nuevas rutas aéreas. En la presentación del plan de negocios de la aerolínea del Estado mexicano se informó que Mexicana de Aviación comenzará a volar desde el AIFA a 20 destinos en diciembre de 2023 y en un segundo momento inaugurará 16 nuevas rutas, por lo que se prevé que a finales del 2024 volará a 36 destinos.",0.0,66,16,08,2023
PREGUNTA,Infodemia.,0.0,1,16,08,2023
PREGUNTA," Buen día, presidente.",0.0,3,16,08,2023
PREGUNTA,"Carlos Domínguez, de…",0.0,3,16,08,2023
PREGUNTA, La tarea de… (inaudible),0.0,4,16,08,2023
PREGUNTA," Gracias, presidente.",0.0,2,16,08,2023
